1	1537	460826
1	1549	464428
1	1549	464602
1	1549	464657
1	1554	466086
1	1554	466098
1	1554	466156
1	1560	467892
1	1560	467933
1	1575	472215
1	1575	472246
1	1575	472268
1	1593	477732
1	1609	482578
1	6	1588
1	6	1704
1	23	6685
1	23	6701
1	37	11003
1	37	11022
1	37	11084
1	517	154821
1	519	155532
1	532	159376
1	758	227253
1	758	227373
1	776	232544
1	1354	406036
1	1354	406047
1	1358	407283
1	1399	419461
1	1434	430175
1	1580	473854
1	1592	477537
1	1592	477548
1	1592	477576
1	1653	495769
1	1657	497098
1	83	24726
1	501	150010
1	501	150271
1	526	157580
1	526	157677
1	110	32827
1	373	111668
1	373	111768
1	386	115657
1	389	116532
1	389	116567
1	400	119923
1	435	130281
1	435	130397
1	435	130426
1	75	22218
1	84	24915
1	84	24948
1	1094	328019
1	1094	328135
1	114	34034
1	114	34125
1	121	36152
1	115	34380
1	115	34409
1	116	34768
1	128	38286
1	117	35087
1	130	38829
1	130	38847
1	122	36446
1	122	36495
1	1350	404779
1	1350	404831
1	1350	404948
1	1350	404997
1	600	179725
1	600	179798
1	600	179957
1	765	229207
1	794	237934
1	794	238047
1	774	232082
1	835	250402
1	836	250516
1	836	250739
1	836	250741
1	836	250753
1	836	250792
1	841	252084
1	841	252294
1	847	253942
1	853	255701
1	853	255850
1	58	17290
1	169	50498
1	169	50596
1	169	50621
1	187	55994
1	204	61107
1	234	70020
1	234	70110
1	234	70135
1	236	70732
1	340	101801
1	515	154224
1	515	154247
1	515	154377
1	1136	340635
1	1136	340799
1	1178	353384
1	1214	364072
1	1150	344844
1	1220	365874
1	1220	365956
1	1386	415695
1	1386	415702
1	1253	375627
1	1253	375725
1	201	60269
1	324	96902
1	324	96994
1	324	97123
1	494	148183
1	551	165191
1	565	169488
1	565	169494
1	576	172726
1	576	172736
1	611	183151
1	636	190774
1	676	202520
1	732	219431
1	1419	425657
1	1426	427554
1	1426	427790
1	1445	433254
1	1445	433382
1	1431	429220
1	1431	429280
1	1542	462372
1	1605	481340
1	1605	481433
1	1606	481720
1	1586	475587
1	1590	476895
1	1598	479197
1	38	11251
1	76	22512
1	100	29776
1	100	29969
1	354	106073
1	207	61811
1	207	61943
1	225	67203
1	237	71025
1	272	81311
1	272	81433
1	281	84090
1	281	84118
1	349	104508
1	349	104512
1	349	104620
1	356	106604
1	356	106774
1	356	106781
1	367	109918
1	367	110054
1	285	85202
1	285	85482
1	274	82038
1	287	85910
1	290	86898
1	297	89071
1	299	89523
1	313	93614
1	314	93916
1	318	95103
1	318	95230
1	318	95363
1	320	95933
1	320	95934
1	331	99056
1	357	106896
1	357	106999
1	357	107017
1	473	141731
1	473	141744
1	583	174669
1	608	182152
1	617	185053
1	584	174958
1	584	175110
1	598	179392
1	613	183656
1	613	183775
1	613	183796
1	29	8408
1	29	8465
1	47	13824
1	47	13895
1	292	87527
1	71	21070
1	298	89242
1	298	89298
1	301	90046
1	301	90053
1	330	98891
1	358	107224
1	372	111409
1	375	112225
1	375	112467
1	381	114089
1	381	114295
1	403	120756
1	404	120994
1	414	124189
1	459	137409
1	459	137614
1	460	137945
1	507	151927
1	682	204361
1	682	204393
1	682	204394
1	682	204490
1	71	21290
1	410	122725
1	410	122841
1	1333	399806
1	1333	399825
1	640	191795
1	640	191878
1	106	31759
1	107	31937
