1	872	261554
1	875	262436
1	875	262443
1	875	262446
1	882	264304
1	1013	303884
1	1014	304038
1	1014	304118
1	1210	362936
1	1056	316502
1	1056	316597
1	1060	317774
1	1060	317900
1	1082	324334
1	1082	324493
1	1124	337024
1	1171	351058
1	1171	351212
1	608	182329
1	608	182344
1	612	183508
1	616	184762
1	918	275197
1	918	275254
1	918	275385
1	949	284507
1	949	284518
1	961	288012
1	961	288203
1	961	288253
1	1083	324633
1	1083	324768
1	1157	346850
1	1157	346866
1	1157	347009
1	1189	356615
1	1189	356676
1	1195	358368
1	1195	358495
1	1229	368482
1	1229	368620
1	1200	359776
1	1200	359877
1	1200	359910
1	1200	359957
1	1206	361508
1	1206	361706
1	163	48869
1	167	49855
1	167	49960
1	164	49011
1	164	49195
1	164	49200
1	171	51177
1	171	51238
1	179	53430
1	179	53678
1	220	65723
1	199	59615
1	334	99914
1	334	100059
1	267	80097
1	278	83309
1	299	89449
1	316	94714
1	316	94742
1	331	99149
1	331	99262
1	282	84436
1	897	268910
1	365	109261
1	365	109397
1	365	109409
1	365	109455
1	403	120730
1	500	149806
1	405	121247
1	405	121409
1	433	129615
1	433	129634
1	433	129643
1	433	129776
1	433	129865
1	972	291332
1	978	293337
1	1066	319688
1	1091	327280
1	1219	365476
1	1219	365514
1	1219	365646
1	1269	380486
1	1298	389279
1	1320	395910
1	1335	400490
1	1335	400499
1	1579	473587
1	1579	473598
1	1603	480880
1	1	47
1	1	178
1	382	114370
1	291	87112
1	294	88048
1	296	88627
1	296	88709
1	636	190513
1	636	190599
1	643	192638
1	643	192672
1	673	201741
1	712	213448
1	1002	300425
1	1002	300600
1	1052	315349
1	1104	331079
1	1104	331110
1	1499	449626
1	1504	450944
1	1504	451069
1	1504	451082
1	1510	452899
1	1511	453146
1	1511	453218
1	1511	453294
1	1538	461258
1	1538	461376
1	1540	461739
1	1540	461869
1	1542	462333
1	1542	462399
1	1612	483315
1	1612	483402
1	1612	483493
1	1612	483534
1	1612	483567
1	1593	477822
1	1626	487705
1	1633	489664
1	1633	489701
1	1634	489966
1	1654	495918
1	1654	496034
1	1443	432778
1	1443	432826
1	1661	498119
1	1661	498125
1	1661	498290
1	1574	472144
1	1577	472903
1	1577	472988
1	1577	473050
1	1652	495311
1	1660	497869
1	188	56149
1	188	56237
1	188	56391
1	197	59060
1	197	59070
1	315	94392
1	315	94414
1	315	94495
1	392	117341
1	392	117399
1	392	117471
1	402	120426
1	521	156159
1	521	156170
1	591	177110
1	1653	495609
1	1653	495689
1	1596	478715
1	1663	498679
1	1663	498869
1	1665	499234
1	1665	499374
1	156	46517
1	156	46525
1	156	46640
1	168	50206
1	168	50220
1	169	50512
1	169	50558
1	290	86710
1	290	86890
1	375	112380
1	581	174028
1	581	174110
1	581	174154
1	1120	335729
1	1120	335861
1	1120	335926
1	1226	367640
1	1226	367671
1	1226	367790
1	1238	371110
1	1238	371262
1	1594	478060
1	1594	478200
1	1602	480354
1	1602	480417
1	578	173275
1	578	173320
1	580	173746
1	580	173842
1	387	115968
1	388	116337
1	408	122143
1	408	122301
1	454	135954
1	1143	342614
1	1153	345624
1	385	115293
1	409	122433
1	409	122486
1	409	122508
1	414	124018
1	414	124142
1	458	137133
1	499	149416
1	499	149523
1	499	149632
1	499	149655
1	568	170329
1	576	172580
1	576	172652
1	539	161433
1	539	161652
1	579	173582
1	579	173583
1	981	294222
1	981	294230
1	679	203409
1	722	216383
1	722	216418
1	868	260287
1	840	251767
1	840	251848
1	850	254796
1	863	258638
1	964	289015
1	964	289036
1	964	289069
1	1155	346432
1	1187	355929
1	1211	363137
1	1247	373871
1	1247	374043
1	1250	374860
1	1264	378910
1	1264	378934
1	1264	379185
1	1294	388038
1	1270	380715
1	1270	380725
1	1316	394655
1	1316	394733
1	1217	364861
1	1217	364898
1	996	298593
1	1050	314987
1	46	13510
1	46	13569
1	46	13582
