1	6981	2093825
1	13264	3978293
1	1055	316252
1	12493	3747051
1	3667	1099706
1	746	223563
1	5324	1596604
1	9136	2740083
1	12845	3852564
1	10209	3061873
1	12615	3783553
1	823	246874
1	3811	1142962
1	10822	3245750
1	3438	1031182
1	1143	342611
1	8774	2631693
1	5335	1600145
1	6734	2019769
1	1997	598998
1	9684	2904571
1	3924	1176763
1	8264	2478645
1	11635	3489652
1	3746	1123526
1	4787	1435874
1	10467	3139371
1	6323	1896499
1	6361	1907955
1	13335	3999581
1	10355	3105853
1	13006	3900935
1	2466	739430
1	4727	1417761
1	6961	2087801
1	6988	2095841
1	3375	1012086
1	10305	3090803
1	9515	2853776
