1	71408	21417938
1	90495	27142980
1	90529	27153032
1	92258	27671738
1	92263	27673301
1	92269	27674914
1	92273	27676214
1	92273	27676288
1	93212	27957880
1	93244	27967609
1	93248	27968610
1	93261	27972682
1	93880	28158156
1	93883	28159091
1	93907	28166317
1	4268	1279992
1	6075	1822124
1	34766	10427686
1	34766	10427727
1	40061	12015719
1	28638	8589575
1	27605	8279674
1	28174	8450394
1	28176	8451056
1	30393	9116070
1	40613	12181431
1	40626	12185332
1	40638	12188758
1	40661	12195898
1	45213	13561002
1	75584	22670599
1	2657	796968
1	2689	806405
1	2705	811177
1	4493	1347426
1	4519	1355220
1	5454	1635847
1	14617	4384063
1	14648	4393313
1	12818	3844617
1	12830	3848094
1	12842	3851631
1	23583	7073381
1	23583	7073487
1	24424	7325641
1	24137	7239501
1	56475	16939003
1	56490	16943516
1	60732	18215812
1	60733	18216262
1	97822	29340773
1	97851	29349283
1	97860	29352127
1	97861	29352424
1	93012	27897816
1	97372	29205678
1	97380	29208130
1	66175	19848440
1	75885	22760711
1	75886	22761264
1	67140	20137932
1	67160	20143809
1	67169	20146434
1	67172	20147308
1	68811	20638943
1	96779	29027849
1	97890	29361200
1	97917	29369001
1	67444	20229132
1	97991	29391396
1	98055	29410542
1	52058	15614261
1	52088	15623062
1	62556	18762974
1	62564	18765468
1	62606	18777937
1	62608	18778599
1	63064	18915350
1	63072	18917792
1	33873	10159860
1	33899	10167602
1	34577	10370807
1	34609	10380690
1	39871	11958940
1	39882	11962025
1	39891	11964745
1	39896	11966216
1	39906	11969339
1	52988	15893186
1	53021	15903148
1	62549	18760986
1	62578	18769512
1	63201	18956481
1	33901	10168263
1	33903	10168629
1	33907	10170049
1	39835	11947959
1	39839	11949331
1	39846	11951500
1	39857	11954648
1	44320	13293315
1	50623	15183790
1	51756	15523407
1	52433	15726779
1	54939	16478215
1	54939	16478427
1	54964	16485845
1	54965	16486187
1	54999	16496458
1	56710	17009551
1	55232	16566084
1	55261	16574741
1	60006	17998287
1	60084	18021485
1	29129	8736868
1	29226	8766070
1	29856	8955078
1	37012	11101212
1	38391	11514870
1	38421	11523943
1	47640	14289005
1	26430	7927247
1	26469	7939080
1	29411	8821591
1	29434	8828482
1	29520	8854189
1	30190	9055094
1	30128	9036445
1	30128	9036493
1	30847	9252135
1	30852	9253758
1	36545	10961225
1	46184	13852301
1	46184	13852370
1	46534	13957374
1	46554	13963373
1	57358	17203730
1	57381	17210849
1	58022	17403169
1	58043	17409460
1	59137	17737374
1	59003	17697168
1	59010	17699208
1	59010	17699436
1	59015	17700942
1	59358	17803640
1	74710	22408312
1	75580	22669327
1	78696	23603853
1	78696	23603963
1	78700	23605115
1	78712	23608672
1	16838	5050176
1	23389	7015296
1	23405	7019926
1	23419	7024073
1	23424	7025506
1	23436	7029123
1	23469	7039103
1	78636	23586029
1	78637	23586236
1	30962	9286672
1	30052	9013690
1	30066	9017735
1	30102	9028535
1	93765	28123764
1	707	211934
1	16658	4996316
1	16663	4997910
1	2734	820016
1	2762	828377
1	2797	838767
1	2801	839941
1	8165	2448973
1	33744	10121109
1	35124	10534909
1	35149	10542478
1	14034	4209166
1	14049	4213629
1	39685	11903079
1	39685	11903181
1	40832	12246974
1	41482	12442065
1	41485	12442972
1	39815	11941948
1	39818	11942925
1	51063	15315807
1	51065	15316422
1	56777	17029444
1	56812	17040080
1	56822	17043014
1	62976	18889073
1	62999	18895897
1	63001	18896510
1	79144	23738457
1	90492	27141988
1	90496	27143286
1	96803	29034885
1	96823	29040872
1	10573	3171010
1	9987	2995466
1	22543	6761348
1	22559	6766194
1	22593	6776311
1	24030	7207403
1	24057	7215429
1	24070	7219471
1	25746	7722145
1	25787	7734447
1	25822	7744931
1	45799	13736776
1	45800	13737073
1	46166	13846874
1	46176	13849943
1	46188	13853461
1	57297	17185503
1	57298	17185778
1	54187	16252779
1	54196	16255426
1	54215	16261029
1	56114	16830899
1	59609	17878976
1	59618	17881717
1	69529	20854399
1	69543	20858733
1	69554	20861884
1	2632	789207
1	2635	790334
1	2677	802834
1	2677	802873
1	92089	27621117
1	92852	27849946
1	98082	29418549
1	98112	29427774
1	78378	23508405
1	93533	28054167
1	93546	28057998
1	2088	626188
1	5409	1622173
1	5461	1637756
1	43489	13043940
1	43497	13046490
1	9929	2978010
1	13717	4114073
1	13717	4114207
1	16115	4833561
1	16119	4834508
1	22719	6814392
1	22744	6821852
1	22746	6822497
1	22749	6823364
1	23342	7001078
1	49301	14787248
1	23840	7150406
1	73918	22170984
1	24116	7233391
1	24125	7235858
1	66872	20057310
1	25499	7648005
1	25911	7771726
1	26152	7843973
1	27233	8168122
1	27286	8184054
1	46611	13980455
1	46616	13981973
1	46621	13983430
1	46628	13985413
1	57464	17235568
1	57464	17235588
1	50755	15223365
1	50760	15224987
1	52820	15842703
1	57898	17365784
1	57908	17368818
1	58758	17623680
1	59521	17852770
1	92201	27654741
1	90561	27162731
1	94264	28273320
1	3571	1071044
1	35583	10672514
1	61878	18559592
1	61884	18561308
1	62351	18701395
1	7789	2336100
1	15143	4541900
1	16741	5021030
1	16744	5022064
1	16799	5038507
1	16810	5041942
1	16845	5052295
1	16845	5052337
1	16855	5055458
1	16869	5059473
1	16884	5063978
1	16902	5069472
1	16909	5071695
1	16915	5073443
1	16919	5074635
1	17287	5184833
1	17796	5337575
1	17805	5340307
1	18302	5489347
1	19722	5915441
1	19724	5915989
1	385	115202
1	6029	1808343
1	6036	1810352
1	17189	5155403
1	17219	5164515
1	17228	5167373
1	17424	5226008
1	17433	5228660
1	17829	5347545
1	17830	5347944
1	17897	5367873
1	17871	5360067
1	17894	5367046
1	17902	5369538
1	760	227963
1	760	227986
1	1259	377620
1	2077	622732
1	2618	785254
1	53180	15950864
1	20005	6000093
1	20009	6001418
1	20827	6246639
1	21180	6352630
1	23612	7082078
1	23630	7087600
1	23643	7091230
1	24002	7199149
1	24006	7200118
1	24021	7204729
1	24937	7479548
1	25391	7615709
1	31230	9367035
1	31264	9377294
1	33764	10127033
1	47339	14198700
1	47385	14212444
1	64804	19437323
1	64824	19443220
1	65149	19540694
1	17222	5165449
1	17253	5174759
1	17277	5181981
1	17367	5208920
1	17372	5210373
1	17384	5214099
1	20493	6146529
1	20510	6151563
1	21439	6430387
1	21458	6435910
1	47589	14273847
1	47606	14278782
1	65424	19623282
1	65963	19784989
1	65976	19788821
1	68842	20648386
1	68874	20658025
1	68891	20662953
1	68891	20663085
1	68891	20663107
1	68899	20665438
1	68914	20669969
1	68918	20671031
1	68919	20671320
1	75384	22610683
1	93460	28032171
1	93480	28038395
1	94660	28392274
1	94667	28394448
1	97661	29292336
1	55848	16750997
1	55851	16751838
1	55875	16759094
1	58885	17661769
1	58913	17670223
1	60395	18114711
1	38	11277
1	481	144087
1	5712	1713287
1	5735	1720023
1	19446	5832496
1	19449	5833441
1	19452	5834378
1	19783	5933595
1	38536	11558374
1	39380	11811476
1	40667	12197674
1	41159	12345033
1	40645	12190967
1	40660	12195580
1	41129	12336299
1	44613	13381122
1	44613	13381199
1	44631	13386658
1	49112	14730616
1	51185	15352383
1	51194	15355197
1	56655	16993165
1	60983	18291155
1	60997	18295305
1	61006	18298012
1	61012	18299839
1	61013	18300173
1	61017	18301338
1	61023	18303212
1	61035	18306733
1	10909	3271851
1	10911	3272546
1	11295	3387770
1	11372	3410812
1	44535	13357768
1	44585	13372732
1	49722	14913424
1	50073	15018678
1	71259	21373240
1	71260	21373599
1	50575	15169281
1	52091	15624051
1	52091	15624071
1	52912	15870483
1	52979	15890403
1	61538	18457655
1	61538	18457728
1	61550	18461106
1	61553	18462215
1	61486	18442121
1	61501	18446611
1	35181	10552199
1	40349	12102178
1	40357	12104513
1	40369	12108167
1	40407	12119636
1	40409	12120030
1	15763	4727777
1	15788	4735297
1	15794	4737158
1	79158	23742429
1	79176	23748004
1	79181	23749337
1	35194	10555917
1	35239	10569312
1	35239	10569475
1	48275	14479576
1	53371	16007901
1	53371	16007967
1	52929	15875394
1	52934	15877023
1	62105	18627715
1	62534	18756370
1	4645	1393227
1	14085	4224659
1	8847	2653591
1	44317	13292212
1	44329	13296048
1	52164	15646008
1	14289	4285696
1	15809	4741650
1	15814	4743143
1	16331	4898322
1	16341	4901353
1	16342	4901691
1	25034	7508419
1	59022	17702849
1	39085	11722986
1	39684	11902700
1	36650	10992866
1	36717	11012656
1	45518	13652699
1	45536	13658052
1	45551	13662335
1	45711	13710563
1	45717	13712277
1	45717	13712374
1	55601	16676845
1	55645	16690012
1	55654	16692741
1	55654	16692763
1	55676	16699287
1	55676	16699453
1	58192	17453968
1	76458	22932733
1	79282	23779840
1	52011	15600033
1	52069	15617392
1	66136	19836690
1	66157	19843182
1	66209	19858608
1	79145	23738766
1	79152	23740628
1	93923	28171209
1	93930	28173334
1	22472	6740285
1	22477	6741688
1	22492	6746043
1	37690	11304683
1	37719	11313354
1	37723	11314612
1	37726	11315329
1	48821	14643360
1	48831	14646151
1	64789	19432875
1	67418	20221103
1	67465	20235404
1	97158	29141506
1	97665	29293538
1	36005	10799287
1	36043	10810737
1	38818	11642930
1	47417	14222236
1	63309	18988777
1	63309	18988878
1	63974	19188132
1	2918	875168
1	4965	1489038
1	5119	1535270
1	11556	3465947
1	11581	3473675
1	12519	3754858
1	12530	3758176
1	13044	3912202
1	14750	4424016
1	36749	11022342
1	38849	11652386
1	38860	11655507
1	38864	11656733
1	38866	11657356
1	44050	13212150
1	44050	13212350
1	44068	13217687
1	44122	13233878
1	65031	19505200
1	46948	14081538
1	46951	14082356
1	47825	14344617
1	47851	14352281
1	49309	14789775
1	49315	14791389
1	50879	15260468
1	51876	15559534
1	51881	15561190
1	54144	16239927
1	54152	16242272
1	76421	22921667
1	58984	17691410
1	59000	17696257
1	72172	21647277
1	72176	21648302
1	73083	21920409
1	76574	22967678
1	64698	19405444
1	64710	19408924
1	69384	20810900
1	72346	21699443
1	72395	21713903
1	73822	22142025
1	76015	22799736
1	90286	27080230
1	90287	27080593
1	90300	27084526
1	90914	27268556
1	92140	27636361
1	92153	27640276
1	91542	27457045
1	72157	21642794
1	73106	21927331
1	60467	18136284
1	67271	20177111
1	67278	20179274
1	93563	28063062
1	93563	28063064
1	38772	11629063
1	41218	12362842
1	41222	12364110
1	44094	13225346
1	44256	13274055
1	44812	13440784
1	44814	13441503
1	44814	13441590
1	44819	13442888
1	44826	13445161
1	46912	14070514
1	46925	14074405
1	49311	14790284
1	71633	21485487
1	71639	21487408
1	65434	19626272
1	68908	20668251
1	75099	22524970
1	94697	28403500
1	92709	27807070
1	92714	27808596
1	92734	27814410
1	36073	10819703
1	38094	11425701
1	38111	11430913
1	38112	11431289
1	38114	11431996
1	38125	11435009
1	37060	11115528
1	37060	11115778
1	66579	19969776
1	71208	21358098
1	48109	14429726
1	48124	14434343
1	48131	14436468
1	48140	14439106
1	48146	14440907
1	56932	17076033
1	64841	19448349
1	64842	19448707
1	49936	14977719
1	49936	14977868
1	51741	15518924
1	70811	21238993
1	70835	21246117
1	72550	21760503
1	72559	21763287
1	583	174867
1	585	175424
1	701	210106
1	5605	1680903
1	5616	1684280
1	7485	2244982
1	7499	2249012
1	6284	1884834
1	33579	10071408
1	33586	10073713
1	33595	10076459
1	10049	3013925
1	10987	3295476
1	52287	15682737
1	55784	16731818
1	13443	4031919
1	15267	4578953
1	15585	4674395
1	15586	4674684
1	16084	4824295
1	16114	4833261
1	17504	5249999
1	17518	5254165
1	97874	29356122
1	15203	4559806
1	29664	8897269
1	29700	8908237
1	32456	9734722
1	32476	9740644
1	32482	9742532
1	36447	10931827
1	56349	16901369
1	59261	17774549
1	62942	18878663
1	93524	28051493
1	90860	27252497
1	90862	27253067
1	98245	29467477
1	16157	4846046
1	8127	2437618
1	13874	4161184
1	37274	11179863
1	5537	1660782
1	5566	1669209
1	10415	3123688
1	12094	3627360
1	12131	3638333
1	14635	4389483
1	26962	8086994
1	32275	9680558
1	32511	9751372
1	32544	9761223
1	59866	17956035
1	59942	17978816
1	36433	10927552
1	38644	11590796
1	38665	11597133
1	45811	13740437
1	67243	20168741
1	67244	20169064
1	67247	20169952
1	68625	20583325
1	78751	23620303
1	96711	29007382
1	96713	29007923
1	5831	1748981
1	59752	17922097
1	40904	12268781
1	40910	12270386
1	54632	16386244
1	56753	17022317
1	59931	17975560
1	22110	6631661
1	23361	7006766
1	23367	7008554
1	28473	8539926
1	28478	8541636
1	28632	8587703
1	74259	22273140
1	74276	22278219
1	74280	22279534
1	76546	22959029
1	76548	22959839
1	78597	23574205
1	15385	4614351
1	22249	6673309
1	26118	7833790
1	28791	8635449
1	28252	8473953
1	28375	8510724
1	37495	11246027
1	46260	13875212
1	46262	13875658
1	68327	20493833
1	46454	13933456
1	53502	16047207
1	53516	16051577
1	53519	16052378
1	53809	16139343
1	59183	17751338
1	59462	17834936
1	66731	20015133
1	68234	20466073
1	68236	20466565
1	74909	22468284
1	69261	20773996
1	69269	20776347
1	69270	20776622
1	69273	20777553
1	69280	20779673
1	69291	20782988
1	69291	20783196
1	75140	22537432
1	43934	13177431
1	43950	13182257
1	53242	15969346
1	65107	19527936
1	65107	19528048
1	65132	19535580
1	97190	29151178
1	6273	1881454
1	8686	2605170
1	8705	2610813
1	8789	2636000
1	52412	15720391
1	52579	15770545
1	55958	16784050
1	70646	21189367
1	70677	21198760
1	70681	21200080
1	70722	21212134
1	91742	27517065
1	91756	27521264
1	91780	27528399
1	94422	28320846
1	94440	28326329
1	14255	4275435
1	37720	11313626
1	37720	11313760
1	19752	5924475
1	19768	5929265
1	19780	5932720
1	19784	5933818
1	19790	5935739
1	58399	17516004
1	97645	29287487
1	93474	28036505
1	97646	29287783
1	71734	21515731
1	71760	21523567
1	71769	21526384
1	90131	27033893
1	92451	27729683
1	92472	27735866
1	91065	27314083
1	92034	27604499
1	39992	11995003
1	17169	5149610
1	18668	5599072
1	18685	5604268
1	17931	5378075
1	17941	5381131
1	17973	5390726
1	63980	19190051
1	64013	19199865
1	64545	19359512
1	72419	21721157
1	72484	21740690
1	73532	22054912
1	75246	22569081
1	75309	22588139
1	75345	22598928
1	3707	1111795
1	3727	1117763
1	3727	1117863
1	8399	2518972
1	8418	2524851
1	10754	3225310
1	12290	3686257
1	12346	3703083
1	12293	3687048
1	12355	3705565
1	12392	3716726
1	12394	3717492
1	12473	3740990
1	12495	3747789
1	12525	3756782
1	27980	8392173
1	59108	17728725
1	59416	17821207
1	13604	4080159
1	13670	4099992
1	13683	4103837
1	4218	1264924
1	4223	1266454
1	4231	1268928
1	12735	3819692
1	12754	3825296
1	12767	3829319
1	12768	3829537
1	12777	3832394
1	12770	3830219
1	12778	3832532
1	12779	3832777
1	23444	7031705
1	23457	7035582
1	23459	7036038
1	23465	7037955
1	23465	7038046
1	23467	7038650
1	23467	7038661
1	23513	7052339
1	23866	7158293
1	26076	7821274
1	28074	8420433
1	28098	8427548
1	28133	8438131
1	28141	8440644
1	28168	8448560
1	58756	17623218
1	30619	9183736
1	30644	9191153
1	30647	9192251
1	35468	10638034
1	35471	10638997
1	37996	11396372
1	58854	17652595
1	68299	20485559
1	68313	20489823
1	68314	20489918
1	68317	20490889
1	71092	21323184
1	14164	4248218
1	13077	3922120
1	32437	9728968
1	36253	10873605
1	41321	12393894
1	44747	13421347
1	59957	17983344
1	68726	20613554
1	97229	29162711
1	3646	1093513
1	3650	1094592
1	3650	1094785
1	11653	3495291
1	13519	4054616
1	18649	5593443
1	18752	5624313
1	18774	5630982
1	21465	6438064
1	21477	6441695
1	24961	7486665
1	39381	11811896
1	39388	11813928
1	39438	11828930
1	50414	15120977
1	58464	17535455
1	58487	17542583
1	58876	17659287
1	58880	17660423
1	61779	18529809
1	68848	20650221
1	74351	22300714
1	70871	21256895
1	70875	21258018
1	70878	21258910
1	90064	27013705
1	92069	27614922
1	92528	27752740
1	91427	27422524
1	38902	11668265
1	39951	11982932
1	40306	12089107
1	43385	13012774
1	44270	13278347
1	47276	14179797
1	59460	17834338
1	11702	3509795
1	11706	3510811
1	11708	3511644
1	13070	3920170
1	13078	3922546
1	12298	3688643
1	13770	4130173
1	48479	14540554
1	48666	14596876
1	48667	14597083
1	48692	14604480
1	26099	7828189
1	26116	7833053
1	28756	8624867
1	31998	9597452
1	28465	8537606
1	28471	8539553
1	28480	8542121
1	28480	8542219
1	28489	8544947
1	28504	8549469
1	32539	9759756
1	32568	9768286
1	32575	9770439
1	39294	11785626
1	34455	10334497
1	67614	20280097
1	67615	20280451
1	67622	20282401
1	67699	20305431
1	67707	20307962
1	74980	22489461
1	74980	22489597
1	96915	29068503
1	96925	29071536
1	2837	850731
1	2837	850740
1	2863	858526
1	11630	3488267
1	55822	16743192
1	15316	4593659
1	15440	4630855
1	15440	4630903
1	22490	6745597
1	38365	11507053
1	38379	11511368
1	38382	11512029
1	11652	3494884
1	3244	973052
1	50050	15011841
1	93220	27960280
1	93294	27982497
1	7264	2178603
1	9208	2761852
1	9239	2770923
1	11279	3382858
1	11893	3567034
1	11953	3585076
1	11961	3587486
1	15879	4762522
1	60118	18031706
1	60158	18043705
1	60165	18045763
1	31558	9465593
1	31568	9468341
1	31601	9478319
1	34545	10361306
1	34558	10365387
1	34622	10384337
1	34628	10386273
1	37579	11271426
1	37583	11272683
1	40327	12095458
1	40477	12140680
1	41297	12386637
1	41313	12391455
1	44045	13210624
1	44065	13216770
1	53373	16008528
1	54232	16266307
1	57266	17176317
1	16525	4956473
1	36154	10843994
1	36237	10868724
1	36247	10871901
1	4498	1349174
1	4505	1351134
1	4508	1352104
1	12702	3809877
1	15208	4561446
1	15209	4561619
1	22185	6654044
1	22188	6655023
1	22195	6657160
1	22196	6657428
1	31789	9534694
1	35137	10538982
1	35032	10507213
1	35037	10508983
1	39093	11725556
1	39106	11729499
1	39632	11887105
1	39632	11887142
1	39632	11887231
1	39637	11888589
1	40142	12039942
1	56737	17017406
1	56737	17017593
1	56737	17017615
1	66300	19885875
1	66636	19986866
1	60683	18201073
1	60696	18205056
1	60708	18208772
1	64720	19412146
1	6348	1903859
1	6360	1907445
1	18713	5612608
1	18714	5612855
1	17271	5180100
1	17314	5193153
1	20467	6138700
1	20474	6140991
1	20492	6146328
1	20494	6146789
1	20524	6155901
1	38248	11472123
1	50718	15212128
1	62176	18648866
1	66463	19934952
1	66479	19939662
1	92438	27725699
1	92448	27728641
1	92445	27727701
1	92449	27729173
1	92487	27740485
1	97130	29133178
1	97131	29133481
1	97135	29134457
1	97148	29138542
1	10422	3125912
1	10947	3283395
1	11483	3444220
1	15307	4590922
1	15318	4594464
1	15415	4623582
1	4358	1306978
1	4358	1307154
1	4686	1405314
1	4686	1405395
1	4688	1406121
1	7798	2338753
1	7803	2340212
1	7808	2341954
1	7811	2342898
1	7815	2343827
1	7957	2386499
1	8333	2499481
1	33342	10000464
1	8304	2490680
1	8311	2492778
1	8330	2498373
1	33405	10019237
1	8749	2623960
1	37600	11277755
1	37619	11283433
1	37633	11287496
1	37633	11287689
1	53112	15930455
1	53120	15932857
1	53136	15937641
1	60044	18009466
1	65551	19661224
1	66154	19842120
1	66154	19842129
1	1024	307164
1	1353	405614
1	1389	416540
1	93960	28182101
1	94390	28311167
1	94384	28309404
1	94386	28310111
1	94400	28314199
1	94405	28315804
1	94541	28356562
1	94544	28357512
1	94544	28357579
1	94550	28359345
1	942	282315
1	942	282458
1	1979	593387
1	1990	596814
1	3124	937030
1	11944	3582281
1	15880	4762818
1	78859	23652739
1	881	264126
1	908	272204
1	1449	434662
1	1482	444343
1	1524	457041
1	1530	458844
1	1537	460888
1	49365	14806488
1	49377	14810152
1	49377	14810197
1	60664	18195353
1	64818	19441430
1	64830	19445178
1	64833	19446014
1	64858	19453405
1	60874	18258512
1	60890	18263160
1	60895	18264863
1	64929	19474633
1	64948	19480542
1	65096	19524889
1	65097	19524982
1	65127	19533963
1	138	41379
1	144	42946
1	673	201777
1	929	278480
1	16308	4891312
1	16311	4892163
1	16319	4894655
1	16325	4896418
1	8179	2453226
1	8194	2457788
1	33746	10121799
1	33754	10123931
1	33765	10127361
1	34341	10300201
1	34341	10300206
1	34355	10304269
1	34378	10311147
1	34999	10497415
1	34999	10497483
1	35000	10497961
1	35004	10498935
1	40207	12059447
1	4935	1480242
1	14398	4318458
1	14431	4328319
1	14447	4333018
1	14463	4337970
1	17148	5143184
1	17286	5184707
1	20772	6230393
1	24474	7340616
1	24481	7342735
1	24492	7346059
1	24520	7354359
1	24541	7360894
1	24682	7403093
1	24683	7403426
1	1748	524030
1	2155	646280
1	5891	1766991
1	11684	3504350
1	11689	3505857
1	12758	3826449
1	26673	8000264
1	79622	23881626
1	79741	23917573
1	79812	23938815
1	61923	18573191
1	61932	18575855
1	62447	18730118
1	63000	18896297
1	63015	18900618
1	79844	23948270
1	91367	27404494
1	2	485
1	96	28741
1	6383	1914358
1	6387	1915718
1	92419	27720023
1	97121	29130313
1	97149	29138852
1	357	106821
1	365	109458
1	374	112088
1	67382	20210304
1	67396	20214638
1	67396	20214653
1	67404	20217023
1	73504	22046504
1	4739	1421290
1	36290	10884710
1	36302	10888492
1	12653	3794971
1	12683	3803902
1	12685	3804742
1	12691	3806327
1	12695	3807741
1	96811	29037439
1	26140	7840266
1	26166	7848184
1	26176	7851180
1	30608	9180495
1	26201	7858653
1	30874	9260344
1	30887	9264107
1	30892	9265514
1	30892	9265530
1	26389	7914968
1	26407	7920589
1	26414	7922451
1	32875	9860557
1	32917	9873154
1	32926	9875895
1	29600	8878027
1	29620	8884254
1	30745	9221681
1	30756	9224844
1	44260	13275276
1	44263	13276160
1	44274	13279472
1	44283	13282038
1	44746	13420908
1	54670	16397791
1	50351	15102279
1	50877	15259803
1	50881	15261162
1	53855	16153168
1	59933	17976350
1	75612	22678950
1	78459	23532740
1	78473	23537138
1	78476	23538055
1	78541	23557513
1	5457	1636664
1	9290	2786410
1	9293	2787399
1	9297	2788449
1	9297	2788477
1	9301	2789533
1	52208	15659019
1	14137	4240205
1	13062	3917876
1	7384	2214611
1	7631	2288717
1	10670	3200322
1	16180	4852829
1	39675	11899981
