1	54524	21792169
1	22273	8902329
1	87373	34921351
1	175570	70171635
1	149484	59745656
1	99079	39599744
1	157863	63094401
1	93190	37246326
1	154247	61649327
1	77423	30944649
1	20019	8001101
1	5640	2254365
1	154400	61710645
1	175902	70304431
1	113706	45446071
1	72997	29175540
1	30405	12152256
1	72025	28786853
1	127441	50935960
1	71013	28382749
1	9321	3725546
1	128245	51257172
1	60786	24294941
1	68037	27193148
1	118541	47378446
1	176027	70354614
1	11230	4488766
1	65637	26233832
1	116847	46701348
1	39841	15923690
1	145708	58236737
1	158023	63158616
1	98057	39191336
1	139123	55604539
1	9492	3793917
1	108635	43419520
1	128365	51304924
1	47840	19120480
1	41011	16391412
1	145833	58286634
1	57293	22899060
1	54313	21707775
1	92809	37093611
1	33600	13429457
1	71126	28427669
1	4796	1916986
1	34175	13659165
1	172987	69139481
1	14513	5800603
1	68866	27524203
1	146845	58690968
1	176132	70396697
1	49986	19978471
1	34678	13860094
1	57458	22964939
1	158330	63281234
1	88438	35347030
1	89532	35784165
1	36802	14708978
1	127893	51116294
1	97293	38886346
1	144165	57619638
1	81979	32765535
1	167126	66797097
1	162241	64844795
1	123139	49216054
1	64800	25899258
1	69207	27660411
1	22599	9032127
1	105254	42067653
1	50299	20103528
1	74644	29833935
1	76850	30715356
1	174935	69918127
1	75013	29981480
1	61931	24752486
1	50286	20098353
1	145016	57960257
1	90231	36063262
1	157470	62937644
1	39750	15887363
1	102884	41120660
1	142949	57133826
1	23036	9207154
1	121435	48535200
1	139666	55821987
1	71701	28657599
1	97250	38869021
1	84748	33872375
1	162341	64884445
1	177205	70825300
1	147778	59063668
1	134571	53785494
1	157512	62954770
1	155955	62332268
1	37233	14881209
1	6368	2545147
1	132682	53030288
1	21292	8509911
1	85919	34340110
1	11826	4726695
1	17474	6984318
1	155391	62106490
1	71601	28617427
1	124831	49892460
1	7761	3101717
1	35423	14157714
1	23501	9393191
1	9823	3926182
1	81748	32672923
1	14265	5701208
1	149236	59646693
1	96430	38540955
1	144247	57652782
1	58276	23291998
1	3254	1300660
1	71187	28452071
1	157255	62851929
1	81105	32416227
1	64870	25927346
1	73100	29216782
1	155502	62150958
1	163787	65462521
1	14068	5622795
1	51780	20695423
