1	5429	1628375
1	5500	1649433
1	6624	1986830
1	8461	2537537
1	8198	2458913
1	1328	398175
1	5172	1551289
1	1755	526334
1	1760	527690
1	1760	527874
1	2857	856939
1	3207	961830
1	7888	2365789
1	4701	1410046
1	4701	1410083
1	11478	3442636
1	13006	3900995
1	13255	3975659
1	13262	3977735
1	13587	4075275
1	14470	4339988
1	1228	368279
1	3716	1114489
1	9605	2880903
1	9828	2947855
1	11227	3367401
1	15800	4739010
1	15803	4739919
1	2030	608667
1	6932	2079154
1	6936	2080326
1	8025	2406845
1	9493	2847174
1	4708	1412169
1	5885	1765012
1	5887	1765538
1	6518	1954945
1	6967	2089454
1	7732	2319104
1	7739	2321077
1	10367	3109285
1	8285	2484988
1	8293	2487459
1	16084	4824255
1	10070	3020294
1	2227	667727
1	2227	667820
1	2335	700259
1	2747	823797
1	2248	674152
1	2450	734838
1	2444	732963
1	2462	738464
1	2481	743934
1	2653	795643
1	3741	1122047
1	3742	1122277
1	4001	1200015
1	3055	916303
1	3434	1029779
1	4070	1220684
1	4077	1222747
1	9541	2861600
1	5482	1644259
1	5634	1689739
1	5868	1759835
1	5942	1782108
1	6355	1906105
1	12208	3661612
1	12620	3785070
1	3022	906404
1	3022	906437
1	6103	1830364
1	12695	3807756
1	12998	3898456
1	6488	1946073
1	6752	2025050
1	6757	2026435
1	6760	2027411
1	9031	2708552
1	9054	2715607
1	9735	2919917
1	9737	2920438
1	9737	2920522
1	10351	3104551
1	12469	3739808
1	531	159118
1	1569	470558
1	15774	4731200
1	4418	1325010
1	3165	949187
1	3165	949353
1	3167	949728
1	4257	1276758
1	3333	999653
1	8010	2402523
1	11385	3414802
1	9051	2714654
1	8454	2535553
1	8507	2551393
1	8619	2585138
1	8620	2585455
1	11166	3348958
1	10632	3188703
1	10632	3188754
1	6553	1965443
1	6254	1875792
1	6255	1876002
1	6258	1877094
1	6728	2017734
1	6770	2030377
1	6817	2044518
1	7276	2182135
1	8042	2412142
1	8043	2412311
1	8047	2413588
1	9573	2871374
1	9580	2873454
1	4144	1242961
1	4169	1250405
1	4146	1243397
1	4187	1255651
1	14178	4252564
1	4188	1255935
1	4186	1255564
1	4213	1263689
1	4217	1264764
1	7879	2363197
1	4265	1279221
1	6972	2091049
1	7320	2195311
1	7326	2197359
1	7373	2211430
1	8879	2663077
1	8899	2669141
1	12373	3710966
1	16147	4842907
1	16333	4898747
1	2572	771478
1	2787	835771
1	8892	2666913
1	8900	2669500
1	8926	2677282
1	9588	2875611
1	9588	2875896
1	9587	2875381
1	9598	2878827
1	10714	3213389
1	13981	4193311
1	13999	4198864
1	13909	4171764
1	14443	4331963
1	14097	4228071
1	14099	4228727
1	15069	4519621
1	15659	4696773
1	16053	4814848
1	15984	4794183
1	16347	4903108
1	2386	715588
1	2476	742489
1	2804	840801
1	2804	841061
1	3323	996751
1	3445	1033259
1	5425	1627094
1	10874	3261586
1	6117	1834678
1	6201	1859873
1	7514	2253597
1	7514	2253767
1	7515	2253951
1	8117	2434522
1	5560	1667409
1	6278	1882810
1	7475	2242069
1	7663	2298341
1	7664	2298686
1	8748	2623839
1	8753	2625383
1	8766	2629103
1	9748	2923866
1	15332	4598485
1	15573	4670971
1	15234	4569070
1	16507	4951059
1	3654	1095743
1	6010	1802466
1	6141	1841961
1	6832	2049001
1	2673	801729
1	3016	904429
1	3020	905623
1	4386	1315552
1	4435	1330094
1	4493	1347564
1	4546	1363348
1	4553	1365568
1	4569	1370347
1	4573	1371480
1	4763	1428672
1	7301	2189835
1	7304	2190541
1	7304	2190764
1	1452	435485
1	1468	440222
1	996	298659
1	1591	477052
1	1591	477075
1	3087	925900
1	3090	926781
1	7153	2145372
1	7978	2392925
1	7981	2393773
1	8526	2557060
1	9741	2921675
